OPT,SOL,Rate,Time
23.26303190269252,28.62027381871418,1.230289926886168,397.92602441299823
23.364983773246387,28.64269285283474,1.2258811360969781,391.57577198999934
23.165752550718327,28.426007997475757,1.2270703459877161,397.70579732499755
23.608716670166032,29.502330447154133,1.2496371937249673,403.5662828880013
23.29841589882617,29.341055187212277,1.2593583750340103,420.02995327100507
23.73268837357109,29.253096203384708,1.2326077746826687,408.8646521499977
23.25381246570274,28.376239717621235,1.2202833302914784,394.523169469001
23.53527899384453,29.066045918005752,1.2349989955762901,389.07167809599923
