OPT,SOL,Rate,Time
23.445330799785832,28.58559658263532,1.2192447539659557,428.7850279310078
22.83150095703399,27.749476084293065,1.2154030581044182,430.78733597000246
23.344826856094013,27.99876701874917,1.1993563795244118,404.3709671329998
22.79469376239716,27.865155532040138,1.2224404426089448,419.95791317601106
22.98403971254625,28.156483256355884,1.2250450142141969,408.1443498930021
23.265256805650658,28.17786128793575,1.2111562542946839,410.19105842399586
23.34293044019312,28.26323283410223,1.2107834064157201,424.0445292469958
23.313874804840438,28.1098015843972,1.2057112693494016,412.12810522200016
